cp,artist,song,section,spotify_ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cp_length,genres
"6,1,5,6,4",ozzy osbourne,crazy train,intro,2b9lp5A6CqSzwOrBfAFhof,0.45299999999999996,0.9059999999999999,9.0,-4.001,1.0,0.115,0.361,0.0005690000000000001,0.26,0.473,137.575,296200.0,4.0,5,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']"
"6,1,5,6,4",judas priest,breaking the law,verse and pre-chorus,2RaA6kIcvomt77qlIgGhCT,0.36200000000000004,0.961,2.0,-5.664,1.0,0.0857,0.024,9.35e-06,0.159,0.491,164.019,153840.0,4.0,5,"['album rock', 'groove metal', 'hard rock', 'metal', 'power metal', 'rock']"
"6,1,5,6,4",alphabeat,vacation,chorus,7kXrX7gmk6uIlz4oziElPq,0.687,0.941,7.0,-1.3840000000000001,1.0,0.0434,0.0323,0.0,0.335,0.91,135.965,175720.0,4.0,5,"['danish pop', 'electropop', 'europop', 'metropopolis']"
"6,1,5,6,4",hudson mohawke,fuse,pre-chorus,2VYLZO3LakAgSWK9DTLWE3,0.605,0.7390000000000001,0.0,-6.122999999999999,1.0,0.0387,0.0403,0.0034100000000000003,0.345,0.498,140.036,190587.0,4.0,5,"['bass music', 'scottish hip hop', 'wonky']"
"6,1,5,6,4",omi,hula hoop,pre-chorus,07AiWpzE3B8aAuFAIfrlQ7,0.6709999999999999,0.843,10.0,-4.5089999999999995,0.0,0.0385,0.0277,0.0,0.295,0.5670000000000001,121.973,205467.0,4.0,5,"['dance pop', 'tropical house']"
"6,1,5,6,4",4 strings,take me away,pre-chorus and chorus,0EcH1iItB5rVIZaaiQMbsG,0.617,0.79,3.0,-6.983,0.0,0.0365,0.00213,0.0455,0.159,0.267,138.004,190427.0,4.0,5,"['bubble trance', 'progressive trance', 'trance', 'uplifting trance', 'vocal trance']"
"6,1,5,6,4",nightwish,ever dream,intro,3saHZCpQa1jmkZEkndCiUh,0.249,0.924,7.0,-5.376,0.0,0.217,0.0204,3.57e-06,0.919,0.18600000000000003,147.639,321280.0,4.0,5,"['finnish metal', 'gothic metal', 'gothic symphonic metal', 'power metal', 'progressive metal', 'symphonic metal']"
"6,1,5,6,4",toby fox,stronger monsters,verse,3kZ4hHNVwuNwnbV2MBTMWx,0.598,0.968,10.0,-9.129,0.0,0.044000000000000004,0.34600000000000003,0.728,0.124,0.961,174.99900000000002,63114.0,4.0,5,['otacore']
"6,1,5,6,3",mausland band,aggressive alpine skiing,intro,45t9UuA15ZaTtUriGV6zgj,0.8420000000000001,0.75,9.0,-7.367000000000001,0.0,0.0923,0.0128,0.00212,0.0693,0.9490000000000001,146.971,117957.0,4.0,5,[]
"6,1,5,6,3",savant,melody circus,chorus,3hn2s09PyNrYSqCnhYjm7L,0.523,0.8290000000000001,6.0,-5.945,0.0,0.0375,0.00114,0.0221,0.149,0.0963,137.012,206804.0,4.0,5,"['brostep', 'catstep', 'complextro', 'edm', 'electro house', 'filthstep']"
"6,1,5,6,3",sash,ecuador,chorus,1arJHhz6TxMV50SNvSmGnV,0.591,0.888,4.0,-6.836,1.0,0.0354,0.00223,0.6990000000000001,0.396,0.588,132.885,212133.0,4.0,5,"['bubblegum dance', 'eurodance', 'europop', 'german techno', 'hip house']"
"6,1,5,6,3",dethklok,awaken,intro and verse,1t7VssS676p12e1GKx2Rgr,0.509,0.9359999999999999,8.0,-6.69,1.0,0.0686,2.84e-05,0.46399999999999997,0.254,0.45299999999999996,95.001,217400.0,4.0,5,['comic']
"6,1,5,2,6",adele,set fire to the rain,verse,3CKCZ9pfwAfoMZlMncA1Nc,0.61,0.6829999999999999,2.0,-3.8789999999999996,0.0,0.0253,0.0038200000000000005,1.79e-06,0.125,0.466,108.00299999999999,241693.0,4.0,5,['pop']
"6,1,5,2,6",rihanna,disturbia,chorus,2VOomzT6VavJOGBeySqaMc,0.7070000000000001,0.813,11.0,-4.515,0.0,0.0571,0.0863,0.0,0.168,0.722,124.921,238627.0,4.0,5,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']"
"6,1,5,2,6",rihanna,disturbia,pre-chorus,2VOomzT6VavJOGBeySqaMc,0.7070000000000001,0.813,11.0,-4.515,0.0,0.0571,0.0863,0.0,0.168,0.722,124.921,238627.0,4.0,5,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']"
"6,1,5,2,6",selena gomez,a year without rain,verse,1r0XfrhdG6bsiS4oe1QM96,0.629,0.8059999999999999,2.0,-5.263999999999999,0.0,0.0442,0.0102,1.7199999999999998e-05,0.11199999999999999,0.409,119.96600000000001,234333.0,4.0,5,"['dance pop', 'pop', 'post-teen pop', 'viral pop']"
"6,1,5,2,6",selena gomez,a year without rain,pre-chorus,1r0XfrhdG6bsiS4oe1QM96,0.629,0.8059999999999999,2.0,-5.263999999999999,0.0,0.0442,0.0102,1.7199999999999998e-05,0.11199999999999999,0.409,119.96600000000001,234333.0,4.0,5,"['dance pop', 'pop', 'post-teen pop', 'viral pop']"
"6,1,5,2,6",bruce dickinson,tears of the dragon,pre-chorus,1fvlJQrm3yoN2TpKH5FgiR,0.496,0.62,4.0,-7.457999999999999,0.0,0.0265,0.00386,1.47e-06,0.114,0.27899999999999997,140.06,384013.0,4.0,5,"['album rock', 'hard rock', 'metal', 'power metal', 'progressive metal', 'rock', 'speed metal']"
"6,1,5,2,6",two door cinema club,something good can work,intro,1aGvLFHJ2shKqO9uycaUcW,0.65,0.833,0.0,-5.079,1.0,0.0355,0.0055899999999999995,0.000727,0.18600000000000003,0.68,119.939,164187.0,4.0,5,"['alternative dance', 'indie pop', 'indie rock', 'indietronica', 'irish rock', 'modern alternative rock', 'modern rock', 'northern irish indie', 'pop', 'rock']"
"6,1,5,2,6",two door cinema club,something good can work,chorus,1aGvLFHJ2shKqO9uycaUcW,0.65,0.833,0.0,-5.079,1.0,0.0355,0.0055899999999999995,0.000727,0.18600000000000003,0.68,119.939,164187.0,4.0,5,"['alternative dance', 'indie pop', 'indie rock', 'indietronica', 'irish rock', 'modern alternative rock', 'modern rock', 'northern irish indie', 'pop', 'rock']"
"6,1,5,2,6",annie lennox,into the west,verse,0gSEyG7pOFuHM05433EibX,0.312,0.031,0.0,-22.035,1.0,0.037000000000000005,0.914,8.81e-06,0.0949,0.0399,92.074,347600.0,4.0,5,"['folk', 'folk-pop', 'lilith', 'mellow gold', 'new wave pop', 'pop rock', 'scottish new wave', 'soft rock']"
"6,1,5,2,6",linkin park,what i've done,chorus,18lR4BzEs7e3qzc0KVkTpU,0.623,0.93,5.0,-5.285,1.0,0.0324,0.0141,1.64e-06,0.138,0.287,120.119,205613.0,4.0,5,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']"
"6,1,5,2,6",two steps from hell,birth of a hero,chorus,3TQ1oKhEf9OGfmzklJhmMP,0.43799999999999994,0.556,0.0,-8.068999999999999,0.0,0.0356,0.56,0.9690000000000001,0.0853,0.154,125.103,134395.0,4.0,5,"['epicore', 'scorecore', 'soundtrack', 'video game music']"
"6,1,5,2,6",imagine dragons,monster,verse,2Xaw1RrXP3mdooKWysuRJ8,0.47200000000000003,0.774,3.0,-5.382999999999999,1.0,0.0824,0.16699999999999998,0.000278,0.132,0.44299999999999995,179.942,249493.0,4.0,5,"['modern rock', 'rock']"
"6,1,5,2,6",lilly wood and the prick,prayer in c - robin schulz remix,intro,3k9FFXVPn3ua8dlpkxlCvZ,0.7829999999999999,0.622,0.0,-6.3839999999999995,1.0,0.0366,0.0026100000000000003,0.0122,0.0641,0.878,123.00399999999999,322688.0,4.0,5,"['french indie pop', 'french rock']"
"6,1,5,2,6",thomas bergersen,immortal,intro,7qgi1mkSrj0IYUkVg34QmN,0.5329999999999999,0.847,5.0,-7.622000000000001,0.0,0.036000000000000004,0.0293,0.9640000000000001,0.218,0.318,119.98899999999999,247782.0,4.0,5,"['epicore', 'scorecore', 'soundtrack', 'video game music']"
"6,1,5,2,6",ed sheeran,i see fire,verse,6JyHE2IeTdfdwk7T6nRj0L,0.581,0.0549,10.0,-20.514,0.0,0.0397,0.5589999999999999,0.0,0.0718,0.23399999999999999,152.037,300840.0,4.0,5,['pop']
"6,1,5,2,6",omega,gyongyhaju lany,intro,3nDfx9WqSNOfbuCP4yonzj,0.342,0.429,5.0,-8.439,0.0,0.0356,0.0206,0.7090000000000001,0.149,0.392,68.387,349413.0,4.0,5,['hungarian rock']
"6,1,5,2,6",charli xcx,nuclear seasons,chorus,1D77DlGAE1HWBHyXQBCpgT,0.521,0.94,9.0,-3.702,0.0,0.0969,0.0414,0.00133,0.27899999999999997,0.23600000000000002,115.039,281480.0,4.0,5,"['candy pop', 'dance pop', 'edm', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'r&b', 'tropical house']"
"6,1,5,2,6",charli xcx,need ur luv,chorus,1x96SvT97nQgfdgEkUiSv9,0.301,0.465,9.0,-7.421,1.0,0.0418,0.736,0.0025,0.0593,0.212,215.997,278182.0,4.0,5,"['candy pop', 'dance pop', 'edm', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'r&b', 'tropical house']"
"6,1,5,2,6",halsey,hurricane - arty remix,intro and verse,65n4DkUhKUO4tECIabKwy1,0.44799999999999995,0.845,0.0,-4.123,1.0,0.0611,0.0265,4.24e-06,0.376,0.45799999999999996,127.978,224520.0,4.0,5,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']"
"6,1,5,2,6",fall out boy,irresistible,verse,3znPiywA0q1VK2jgAZFDoI,0.48700000000000004,0.9229999999999999,2.0,-3.054,1.0,0.114,0.0675,0.0,0.254,0.43200000000000005,165.044,206507.0,4.0,5,"['emo', 'modern rock', 'pop punk']"
"6,1,5,2,6",fall out boy,irresistible,pre-chorus,3znPiywA0q1VK2jgAZFDoI,0.48700000000000004,0.9229999999999999,2.0,-3.054,1.0,0.114,0.0675,0.0,0.254,0.43200000000000005,165.044,206507.0,4.0,5,"['emo', 'modern rock', 'pop punk']"
"6,1,5,2,6",fall out boy,irresistible,chorus,3znPiywA0q1VK2jgAZFDoI,0.48700000000000004,0.9229999999999999,2.0,-3.054,1.0,0.114,0.0675,0.0,0.254,0.43200000000000005,165.044,206507.0,4.0,5,"['emo', 'modern rock', 'pop punk']"
"6,1,5,2,6",steve jablonsky,arrival to earth,intro,4u4VElxO7JM4IR4jR4TL1s,0.10300000000000001,0.384,0.0,-16.401,0.0,0.0556,0.5489999999999999,0.897,0.111,0.0747,79.262,326773.0,4.0,5,"['epicore', 'scorecore', 'soundtrack', 'video game music']"
"6,1,5,2,6",steve jablonsky,arrival to earth,chorus,4u4VElxO7JM4IR4jR4TL1s,0.10300000000000001,0.384,0.0,-16.401,0.0,0.0556,0.5489999999999999,0.897,0.111,0.0747,79.262,326773.0,4.0,5,"['epicore', 'scorecore', 'soundtrack', 'video game music']"
"6,1,5,2,6",bryan adams,run to you,chorus,2RWFncSWZEhSRRifqiDNVV,0.561,0.8109999999999999,4.0,-6.157,1.0,0.0265,0.00515,3.6e-05,0.287,0.635,126.59299999999999,233270.0,4.0,5,"['album rock', 'canadian pop', 'classic canadian rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']"
"6,1,5,2,6",lady gaga,just dance,verse,6HkjpGIOHv4y0IBAxUbE5z,0.8220000000000001,0.753,1.0,-4.499,0.0,0.0332,0.0337,1.76e-05,0.218,0.7090000000000001,118.98200000000001,241933.0,4.0,5,"['dance pop', 'pop']"
"6,1,5,2,6",superbus,jenn je t'aime,verse and pre-chorus,1IqwM65sQrV8MQXHKhv1kl,0.507,0.9229999999999999,0.0,-4.17,1.0,0.0425,0.00443,5.6899999999999994e-05,0.0828,0.608,166.03,196080.0,4.0,5,"['french pop', 'french rock']"
"6,1,5,2,6",neon indian,annie,verse,0GaDEH6o2nxvqRPqNTCtET,0.738,0.8490000000000001,2.0,-6.246,1.0,0.0822,0.0233,0.0317,0.309,0.872,95.98700000000001,242188.0,4.0,5,"['alternative dance', 'chillwave', 'dance-punk', 'experimental pop', 'freak folk', 'future funk', 'indie pop', 'indietronica', 'modern rock', 'neo-synthpop', 'new rave', 'noise pop', 'nu gaze', 'shimmer pop', 'vaporwave']"
"6,1,5,2,1",lady gaga,just dance,intro,6HkjpGIOHv4y0IBAxUbE5z,0.8220000000000001,0.753,1.0,-4.499,0.0,0.0332,0.0337,1.76e-05,0.218,0.7090000000000001,118.98200000000001,241933.0,4.0,5,"['dance pop', 'pop']"
"6,1,5,2,1",megadeth,a tout le monde,pre-chorus,6olS0TmHmsGr0hXtcBsiVM,0.272,0.747,5.0,-4.86,0.0,0.0401,0.000393,4.03e-05,0.16,0.255,202.77700000000002,262133.0,4.0,5,"['album rock', 'alternative metal', 'groove metal', 'hard rock', 'metal', 'rock', 'speed metal', 'thrash metal']"
"6,1,5,2,1",lady gaga,just dance,chorus,6HkjpGIOHv4y0IBAxUbE5z,0.8220000000000001,0.753,1.0,-4.499,0.0,0.0332,0.0337,1.76e-05,0.218,0.7090000000000001,118.98200000000001,241933.0,4.0,5,"['dance pop', 'pop']"
"6,1,5,2,4",jack wall,slim chances,pre-chorus and chorus,5lBSLRS1qrNRq2pGo6Qiaf,0.46399999999999997,0.733,2.0,-6.426,1.0,0.0265,2.56e-06,0.614,0.14400000000000002,0.645,96.95200000000001,207955.0,4.0,5,"['deep chiptune', 'epicore', 'scorecore', 'soundtrack', 'video game music']"
"6,1,5,2,4",hans zimmer,time,verse,6ZFbXIJkuI1dVNWvzJzown,0.221,0.0879,7.0,-16.996,1.0,0.0381,0.155,0.698,0.0869,0.0401,126.62200000000001,275547.0,4.0,5,"['german soundtrack', 'soundtrack']"
"6,1,5,2,4",franz ferdinand,matinee,verse,5BWMtYr3qsILJaxqnhnkbj,0.45399999999999996,0.672,6.0,-8.596,0.0,0.0292,0.00547,3.21e-06,0.179,0.735,114.446,243467.0,4.0,5,"['alternative rock', 'dance-punk', 'garage rock', 'indie rock', 'modern rock', 'new rave', 'rock', 'scottish rock']"
"6,1,5,2,4",steve angello,children of the wild,chorus,5uSLlQnpMZqsjZXJxe9kct,0.518,0.9109999999999999,9.0,-3.6489999999999996,1.0,0.086,0.00148,0.0,0.516,0.126,128.014,246093.0,4.0,5,"['big room', 'deep big room', 'disco house', 'edm', 'electro house', 'house', 'progressive electro house', 'progressive house', 'tropical house']"
"6,1,5,2,4",fall out boy,irresistible,pre-chorus,3znPiywA0q1VK2jgAZFDoI,0.48700000000000004,0.9229999999999999,2.0,-3.054,1.0,0.114,0.0675,0.0,0.254,0.43200000000000005,165.044,206507.0,4.0,5,"['emo', 'modern rock', 'pop punk']"
"6,1,5,2,4",steve jablonsky,arrival to earth,intro,4u4VElxO7JM4IR4jR4TL1s,0.10300000000000001,0.384,0.0,-16.401,0.0,0.0556,0.5489999999999999,0.897,0.111,0.0747,79.262,326773.0,4.0,5,"['epicore', 'scorecore', 'soundtrack', 'video game music']"
"6,1,5,2,4",steve jablonsky,arrival to earth,chorus,4u4VElxO7JM4IR4jR4TL1s,0.10300000000000001,0.384,0.0,-16.401,0.0,0.0556,0.5489999999999999,0.897,0.111,0.0747,79.262,326773.0,4.0,5,"['epicore', 'scorecore', 'soundtrack', 'video game music']"
"6,1,5,2,3",linkin park,what i've done,chorus,18lR4BzEs7e3qzc0KVkTpU,0.623,0.93,5.0,-5.285,1.0,0.0324,0.0141,1.64e-06,0.138,0.287,120.119,205613.0,4.0,5,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']"
"6,1,5,2,3",boston,peace of mind,bridge,1GqlvSEtMx5xbGptxOTTyk,0.42100000000000004,0.677,4.0,-6.183,1.0,0.0343,0.000989,9.65e-05,0.21100000000000002,0.6829999999999999,127.67,303587.0,4.0,5,"['album rock', 'art rock', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'soft rock', 'southern rock']"
"6,1,5,2,3",keri hilson,lose control,chorus,1xh4v9oWzkoujBVATHVJF6,0.6809999999999999,0.725,5.0,-4.4430000000000005,1.0,0.0681,0.526,0.0,0.10300000000000001,0.447,90.79,289480.0,4.0,5,"['dance pop', 'deep pop r&b', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']"
"6,1,5,1,4",brooke fraser,something in the water,chorus,4TYIu7QchEyI2OcTTkJuPC,0.7240000000000001,0.5770000000000001,0.0,-8.766,1.0,0.0387,0.0886,1.87e-06,0.16,0.677,121.97,183073.0,4.0,5,"['christian music', 'nz pop', 'worship']"
"6,1,5,1,4",avicii,the days,outro,0ct6r3EGTcMLPtrXHDvVjc,0.527,0.835,6.0,-5.297999999999999,1.0,0.0433,0.0166,0.0,0.249,0.654,125.98299999999999,176658.0,4.0,5,"['big room', 'dance pop', 'edm', 'pop']"
"6,1,5,1,4",avicii,the days,outro,0ct6r3EGTcMLPtrXHDvVjc,0.527,0.835,6.0,-5.297999999999999,1.0,0.0433,0.0166,0.0,0.249,0.654,125.98299999999999,176658.0,4.0,5,"['big room', 'dance pop', 'edm', 'pop']"
"6,1,5,1,4",seinabo sey,younger,chorus,7vHshinTU8161w69EPbabY,0.69,0.489,5.0,-7.938,1.0,0.0788,0.13,0.00022,0.0815,0.645,114.008,351579.0,4.0,5,"['swedish electropop', 'swedish soul']"
"6,1,5,1,2",manowar,heart of steel,chorus,4YXhOackOMOlQTMAwsDHo6,0.531,0.322,9.0,-14.834000000000001,1.0,0.0305,0.188,2.89e-06,0.109,0.19699999999999998,121.053,310733.0,4.0,5,"['hard rock', 'metal', 'power metal', 'progressive metal', 'rock', 'speed metal', 'thrash metal']"
"6,1,5,1,2",marek grechuta,dni ktorych nie znamy,verse,3YQjwJ6JFqE588ZOXRmKLl,0.465,0.433,7.0,-13.167,1.0,0.0966,0.557,0.0,0.203,0.561,71.25,294120.0,4.0,5,"['classic polish pop', 'polish pop', 'sung poetry']"
"6,1,5,1,5",skid row,wasted time,pre-chorus and chorus,4BAhIRDG9GNeMvcigDKF7L,0.36,0.8809999999999999,0.0,-6.815,0.0,0.048,0.0113,0.0,0.0742,0.295,84.861,348800.0,4.0,5,"['album rock', 'glam metal', 'hard rock', 'metal', 'post-grunge', 'rock']"
"6,1,5,1,5",the stone roses,i wanna be adored,chorus,758wEKVqfYopJIHYWdLVd4,0.49200000000000005,0.862,4.0,-9.158,0.0,0.0273,0.0121,0.213,0.228,0.591,112.598,292800.0,4.0,5,"['britpop', 'electronic', 'garage rock', 'indie rock', 'madchester', 'modern rock', 'new wave', 'rock']"
"6,1,5,1,5",the beatles,ob-la-di ob-la-da,chorus,1gFNm7cXfG1vSMcxPpSxec,0.818,0.728,10.0,-8.331,1.0,0.0314,0.23199999999999998,0.0642,0.251,0.975,113.059,188960.0,4.0,5,"['british invasion', 'merseybeat', 'psychedelic rock', 'rock']"
"6,1,4,5,6",adam lambert,whataya want from me,chorus,2rDwdvBma1O1eLzo29p2cr,0.44,0.6829999999999999,11.0,-4.732,0.0,0.0489,0.0070599999999999994,0.0,0.0593,0.445,185.94799999999998,227320.0,4.0,5,"['australian pop', 'dance pop', 'idol', 'pop', 'post-teen pop']"
"6,1,4,5,6",counting crows,round here,verse,35qwJUKVy1OIt0wQ3xEXi0,0.537,0.48700000000000004,7.0,-9.183,1.0,0.0297,0.165,1.66e-05,0.0817,0.207,94.094,331227.0,4.0,5,"['alternative rock', 'neo mellow', 'pop rock', 'post-grunge', 'rock']"
"6,1,4,5,6",katy perry,et,chorus,0FeZkmtwycvJ9aeHXLidj7,0.667,0.7959999999999999,4.0,-5.103,1.0,0.0687,0.00554,2.92e-06,0.0667,0.40399999999999997,129.966,344107.0,4.0,5,"['dance pop', 'pop', 'post-teen pop']"
"6,1,4,5,6",muse,time is running out,pre-chorus and chorus,2takcwOaAZWiXQijPHIx7B,0.585,0.8420000000000001,9.0,-5.882999999999999,0.0,0.0556,0.00242,0.00686,0.0866,0.428,118.211,237040.0,4.0,5,"['modern rock', 'permanent wave', 'piano rock', 'post-grunge', 'rock']"
"6,1,4,5,6",dj sammy,heaven,intro,0KT6DLAELYSbgfUemzwGPX,0.565,0.9420000000000001,8.0,-6.821000000000001,1.0,0.0518,0.00107,0.000393,0.152,0.569,137.972,235000.0,4.0,5,"['eurodance', 'europop']"
"6,1,4,5,6",the killers,when you were young,intro,70wYA8oYHoMzhRRkARoMhU,0.467,0.988,11.0,-3.313,1.0,0.11199999999999999,0.000152,0.0484,0.28,0.321,130.435,220427.0,4.0,5,"['indie rock', 'modern rock', 'permanent wave', 'rock']"
"6,1,4,5,6",the fray,how to save a life,chorus,5fVZC9GiM4e8vu99W0Xf6J,0.64,0.743,10.0,-4.08,1.0,0.0379,0.26899999999999996,0.0,0.10099999999999999,0.361,122.035,262533.0,4.0,5,"['modern rock', 'neo mellow', 'piano rock', 'pop', 'pop rock']"
"6,1,4,5,6",madonna,material girl,chorus,22sLuJYcvZOSoLLRYev1s5,0.742,0.883,0.0,-3.4189999999999996,1.0,0.0329,0.33299999999999996,7.51e-06,0.0964,0.978,136.506,240280.0,4.0,5,"['dance pop', 'pop', 'pop rock']"
"6,1,4,5,6",zedd,stay the night,verse,2QtJA4gbwe1AcanB2p21aP,0.596,0.738,8.0,-3.109,1.0,0.0411,0.109,0.0,0.0947,0.461,127.961,217347.0,4.0,5,"['complextro', 'dance pop', 'edm', 'german techno', 'pop', 'post-teen pop', 'tropical house']"
"6,1,4,5,6",iron maiden,blood brothers,verse,5FiBy6tPEpGqTaVLQcKDC6,0.243,0.809,4.0,-6.316,0.0,0.0479,0.0501,0.0338,0.133,0.444,182.679,434293.0,3.0,5,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']"
"6,1,4,5,6",nadia ali,pressure,intro and verse,2NFWA9nqzDh4glNiNp1Stc,0.64,0.792,10.0,-4.875,0.0,0.0419,0.000538,0.604,0.0745,0.38299999999999995,128.001,368000.0,4.0,5,"['edm', 'vocal trance']"
"6,1,4,5,6",nadia ali,pressure,pre-outro,2NFWA9nqzDh4glNiNp1Stc,0.64,0.792,10.0,-4.875,0.0,0.0419,0.000538,0.604,0.0745,0.38299999999999995,128.001,368000.0,4.0,5,"['edm', 'vocal trance']"
"6,1,4,5,6",cro,einmal um die welt,intro,2L6hCTpUlR2p7Su3hiSB0s,0.726,0.9,9.0,-4.1339999999999995,1.0,0.0401,0.133,0.0,0.145,0.973,160.128,142463.0,4.0,5,"['german hip hop', 'german pop']"
"6,1,4,5,6",ellie goulding,guns and horses,chorus,4yH9N11RQ55qSl0xXtJa9F,0.568,0.821,4.0,-4.886,0.0,0.0377,0.0825,0.0,0.691,0.773,144.063,215427.0,4.0,5,"['dance pop', 'edm', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'r&b', 'tropical house']"
"6,1,4,5,6",archie feat brenton mattheus,kingdom ,verse and pre-chorus,0cV9YyAgJ77hYuiyAWe2io,0.6759999999999999,0.84,5.0,-8.158999999999999,0.0,0.0592,0.0274,0.0581,0.0796,0.0618,127.98700000000001,427640.0,4.0,5,['tracestep']
"6,1,4,5,6",archie feat brenton mattheus,kingdom ,verse and pre-chorus,0cV9YyAgJ77hYuiyAWe2io,0.6759999999999999,0.84,5.0,-8.158999999999999,0.0,0.0592,0.0274,0.0581,0.0796,0.0618,127.98700000000001,427640.0,4.0,5,['tracestep']
"6,1,4,5,6",grum,heartbeats,chorus,1aQJvsclvcwoVcTDN2BjEh,0.68,0.33899999999999997,11.0,-6.441,1.0,0.0547,3.21e-05,3.69e-06,0.111,0.32799999999999996,127.104,189227.0,4.0,5,"['filter house', 'progressive house']"
"6,1,4,5,6",regina spektor,samson,chorus,2JAUBPBVkimRLc5BGhAkfJ,0.49,0.193,11.0,-9.544,1.0,0.0421,0.862,9.74e-06,0.113,0.184,89.154,189507.0,4.0,5,"['chamber pop', 'folk-pop', 'indie pop', 'lilith', 'piano rock', 'pop rock']"
"6,1,4,5,6",carly simon,with a few good friends,chorus,3NYuOJeWA6pa0IFiwGwRDY,0.5660000000000001,0.479,11.0,-9.67,0.0,0.032,0.183,0.0,0.0517,0.762,151.47899999999998,158320.0,4.0,5,"['adult standards', 'brill building pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']"
"6,1,4,5,6",veronica maggio,jag kommer,intro,2QyTvPHRT9P6ZZSOAzG7eG,0.5670000000000001,0.8690000000000001,3.0,-6.235,1.0,0.0747,0.007209999999999999,9.4e-05,0.17600000000000002,0.884,151.05700000000002,202747.0,4.0,5,"['swedish folk pop', 'swedish idol pop', 'swedish pop']"
"6,1,4,5,6",veronica maggio,jag kommer,chorus,2QyTvPHRT9P6ZZSOAzG7eG,0.5670000000000001,0.8690000000000001,3.0,-6.235,1.0,0.0747,0.007209999999999999,9.4e-05,0.17600000000000002,0.884,151.05700000000002,202747.0,4.0,5,"['swedish folk pop', 'swedish idol pop', 'swedish pop']"
"6,1,4,5,6",bruce springsteen,dancing in the dark,bridge,7FwBtcecmlpc1sLySPXeGE,0.527,0.9420000000000001,1.0,-5.64,0.0,0.0366,0.0115,0.0,0.188,0.495,148.72299999999998,241307.0,4.0,5,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']"
"6,1,4,5,6",dawid podsiadlo,trojkaty i kwadraty,verse,3v0fVON6z5CnRlle3SJZU1,0.7120000000000001,0.716,4.0,-9.767000000000001,0.0,0.0328,0.0153,0.0533,0.126,0.768,124.961,243067.0,4.0,5,"['polish indie', 'polish pop', 'talent show']"
"6,1,4,5,6",3lau,how you love me,verse,1nas007nDbzLwDGwvMdz79,0.513,0.8029999999999999,1.0,-3.635,1.0,0.0817,0.182,0.0,0.34,0.292,127.927,210469.0,4.0,5,"['big room', 'brostep', 'dance pop', 'deep big room', 'edm', 'electro house', 'electronic trap', 'mashup', 'pop', 'progressive electro house', 'progressive house', 'tropical house', 'tropical pop edm']"
"6,1,4,5,6",justin bieber,beauty and a beat,chorus,190jyVPHYjAqEaOGmMzdyk,0.601,0.843,0.0,-4.87,1.0,0.0593,0.000704,5.27e-05,0.0681,0.534,128.002,227987.0,4.0,5,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']"
"6,1,4,5,6",zedd,stache,verse,0HSLQNyOkBZupUBurCHZdC,0.5720000000000001,0.9209999999999999,7.0,-4.218999999999999,0.0,0.12,0.00122,0.564,0.315,0.371,127.976,244573.0,4.0,5,"['complextro', 'dance pop', 'edm', 'german techno', 'pop', 'post-teen pop', 'tropical house']"
"6,1,4,5,6",eisley,go away,intro,6BpSVmAT869lbnT6MdIKlZ,0.597,0.638,6.0,-5.073,1.0,0.0294,0.11199999999999999,0.0,0.0859,0.39299999999999996,110.95100000000001,183880.0,3.0,5,"['christian rock', 'dreamo', 'folk-pop', 'indie pop', 'piano rock']"
"6,1,4,5,6",eisley,go away,chorus,6BpSVmAT869lbnT6MdIKlZ,0.597,0.638,6.0,-5.073,1.0,0.0294,0.11199999999999999,0.0,0.0859,0.39299999999999996,110.95100000000001,183880.0,3.0,5,"['christian rock', 'dreamo', 'folk-pop', 'indie pop', 'piano rock']"
"6,1,4,5,6",banks,brain,verse,4dDoIid58lgImNuYAxTRyM,0.526,0.493,4.0,-8.636000000000001,0.0,0.0316,0.268,0.0343,0.13,0.0838,89.959,282317.0,4.0,5,"['alternative r&b', 'dance pop', 'electropop', 'indie poptimism', 'indie r&b', 'indietronica', 'pop', 'vapor soul']"
"6,1,4,5,6",douglas firs,shimmer and glow,chorus,2Vok36DwEeWz67DbWA8Gg1,0.51,0.415,4.0,-7.537999999999999,1.0,0.0374,0.727,8.12e-06,0.207,0.168,130.28799999999998,219320.0,4.0,5,['belgian indie']
